"UID","Title","PublicationDate"
"10584745","infant feeding patterns and hiv 1 transmission","1999 Nov 27"
"10584744","infant feeding patterns and hiv 1 transmission","1999 Nov 27"
"10584743","infant feeding patterns and hiv 1 transmission","1999 Nov 27"
"10584738","condoms banned from israel s anti aids campaign","1999 Nov 27"
"10584624","fournier s disease","1999 Nov"
"10584612","fungal infections of the genitourinary system manifestations diagnosis and treatment","1999 Nov"
"10584474","surrogate markers of disease progression in hiv infected children in rio de janeiro brazil","1999 Oct"
"10584473","stability of saliva for measuring hiv in the tropics","1999 Oct"
"10584466","use of v3 loop peptide specific antibody evaluation for subtyping hiv 1 results of a vertical transmission study from s o paulo brazil","1999 Oct"
"10584233","antiretroviral agent nevirapine its pharmacological action and potential for clinical use","1999 Oct"
"10584202","combined antiviral therapy reduces hiv 1 plasma load and improves cd4 counts but does not interfere with ongoing lymphocyte apoptosis","1999 Nov"
"10584121","prevention of decubitus scars in the elderly","1999 Oct 30"
"10584106","emergency department evaluation and treatment of the shoulder and humerus","1999 Nov"
"10583963","use of chemokine receptors by poxviruses","1999 Dec 3"
"10583643","experience of social support in rehabilitation a phenomenological study","1999 Dec"
"10583606","large clonal expansions of human virus specific memory cytotoxic t lymphocytes within the cd57 cd28 cd8 t cell population","1999 Nov"
"10583518","changes in hepatitis b serologic titers in hiv and hiv children with haemophilia","1999 Sep"
"10583511","prevalence and incidence of intracranial haemorrhage in a population of children with haemophilia the hemophilia growth and development study","1999 Sep"
"10583509","haemophilia therapy assessing the cumulative risk of hiv exposure by cryoprecipitate","1999 Sep"
"10583444","nef protein induces differential effects in cd8 cells from hiv 1 infected patients","1999 Nov"
"10583359","thiamine for the treatment of nucleoside analogue induced severe lactic acidosis","1999 Oct"
"10583257","increased bleeding associated with protease inhibitor therapy in hiv positive patients with bleeding disorders","1999 Dec"
"10582921","israel health minister bans aids campaign promoting condoms","1999 Dec 4"
"10582904","population pharmacokinetics of lamivudine in adult human immunodeficiency virus infected patients enrolled in two phase iii clinical trials","1999 Dec"
"10582890","determination of zidovudine triphosphate intracellular concentrations in peripheral blood mononuclear cells from human immunodeficiency virus infected individuals by tandem mass spectrometry","1999 Dec"
"10582873","azithromycin as treatment for disseminated mycobacterium avium complex in aids patients","1999 Dec"
"10582831","syndromes of abnormal fat redistribution and metabolic complications in hiv infected patients","1999 Nov 15"
"10582788","prophylactic contraceptives for hiv aids","1999 Sep-Oct"
"10582641","antiretroviral therapy in hiv infection are we using resources appropriately and cost effectively","1999 Oct"
"10582638","epidemiology of syphilis and gonorrhoea in eastern poland in the years 1988 1997","1999 Oct"
"10582636","sexually transmitted diseases in lithuania some epidemiological and social aspects","1999 Oct"
"10582635","sexually transmitted infections in estonia","1999 Oct"
"10582634","syphilis and other sexually transmitted infections in the russian federation","1999 Oct"
"10582632","sexually transmitted infections in the russian federation the baltic states and poland","1999 Oct"
"10582629","update on the treatment of sexually transmitted infections in pregnancy 2","1999 Oct"
"10582593","glial and neuronal cells express functional chemokine receptor cxcr4 and its natural ligand stromal cell derived factor 1","1999 Dec"
"10582498","leishmania hiv co infection south western europe 1990 1998","1999 Nov 5"
"10582492","inflammatory and infectious manifestations of the nervous system","1999 Oct"
"10582391","prevalence of anti hiv antibodies in patients at the service of human reproduction biology of the 20th november national medical center","1999 Oct"
"10582184","nosocomial infections in patients with hiv disease","1999 Nov"
"10582147","therapy of non small cell lung cancer nsclc in patients with hiv infection gicat cooperative group on aids and tumors","1999"
"10582095","human immunodeficiency viruses in the developing world","1999"
"10582057","challenged by the small screen responding to hiv positive people on video in kwazulu natal","1999 Oct"
"10581986","cd4 counts of hiv positive patients with cognitive disorders in japan","1999 Nov-Dec"
"10581886","evaluation of a targeted hiv testing program for at risk youth","1999 Nov"
"10581819","communicable diseases surveillance reporting period ending 30 september 1999","1999 Sep 30"
"10581440","stable recombinant expression of the anti hiv 1 monoclonal antibody 2f5 after igg3 igg1 subclass switch in cho cells","2000 Jan 5"
"10581374","increased cerebrospinal fluid protein tau concentration in neuro aids","1999 Dec 15"
"10581250","host cyclophilin a mediates hiv 1 attachment to target cells via heparans","1999 Dec 1"
"10572315","hiv infected long term nonprogressors epidemiology mechanisms of delayed progression and clinical and research implications","1999 Nov"
"10572313","evaluation of igg igm and iga antibodies to mycoplasma penetrans detected by elisa and immunoblot in hiv 1 infected and std patients in s o paulo prazil","1999 Nov"
"10580996","glucocorticoid can reduce the transcriptional activation of hiv 1 promoter through the reduction of active nf kappab","1999 Nov"
"10580832","synthetic dna minor groove binding drugs","1999 Oct"
"10580685","acog committee opinion scheduled cesarean delivery and the prevention of vertical transmission of hiv infection number 219 august 1999 committee on obstetric practice american college of obstetricians and gynecologists","1999 Sep"
"10580631","stafftrak tb software for surveillance of tuberculosis infection in healthcare workers","1999 Nov"
"10580411","differential stability of the mrna secondary structures in the frameshift site of various hiv type 1 viruses","1999 Nov 20"
"10580410","unusual hiv type 1 env sequence embedded in a mosaic virus from cameroon identification of a new env clade european network on the study of in utero transmission of hiv 1","1999 Nov 20"
"10580409","circulation of subtype a and gaga envb recombinant hiv type 1 strains among injecting drug users in st petersburg russia correlates with geographical origin of infections","1999 Nov 20"
"10580407","primary isolate neutralization by hiv type 1 infected patient sera in the era of highly active antiretroviral therapy","1999 Nov 20"
"10580405","human immunodeficiency virus infection of human placental cord blood cd34 ac133 stem cells and their progeny","1999 Nov 20"
"10580402","effect of long term infection with nef defective attenuated hiv type 1 on cd4 and cd8 t lymphocytes increased cd45ro cd4 t lymphocytes and limited activation of cd8 t lymphocytes","1999 Nov 20"
"10580400","assessment of type 1 and type 2 cytokines in hiv type 1 infected individuals impact of highly active antiretroviral therapy","1999 Nov 20"
"10580197","vaccine induced cytotoxic t lymphocytes against human immunodeficiency virus type 1 using two complementary in vitro stimulation strategies","1999 Dec 10"
"10580055","human immunodeficiency virus infection in vitro activates naturally integrated human papillomavirus type 18 and induces synthesis of the l1 capsid protein","1999 Nov"
"10579848","structure based design of selective inhibitors of dihydrofolate reductase synthesis and antiparasitic activity of 2 4 diaminopteridine analogues with a bridged diarylamine side chain","1999 Nov 18"
"29265603","disseminated penicillium marneffei infection in an hiv positive female from thailand in germany","1999 Dec"
"29265599","therapeutic experience with fluconazole in the treatment of fungal infections in diabetic patients","1999 Dec"
"10579774","occupational exposure organizing ed care to determine rapid postexposure prophylaxis within hours instead of days","1999 Dec"
"10578733","building barriers to hiv","1999 May"
"10578609","the chronicity of hiv infection","1999 Oct 15"
"10578606","pregnancy and hiv","1999 Oct 15"
"10578605","primary hiv 1 infection","1999 Oct 15"
"10578604","diagnosis and virologic monitoring of hiv infection","1999 Oct 15"
"10578602","the epidemiology of hiv infection","1999 Oct 15"
"10578548","cytomegalovirus pneumonitis as an initial presentation in an hiv infected patient","1999 Oct"
