UID,Title,PublicationDate
16321172,evolving paradigms in the pathogenesis of hiv 1 associated dementia,2005 Dec 2
16320873,what more can we as midwives do about hiv,2005 Autumn
16320466,custody ownership and confidentiality there are many ethical concerns regarding human tissue,1999 Jan-Mar
16320447,saliva oral fluid based diagnostic markers of disease proceedings of a symposium sponsored by the iadr diagnostic systems group co sponsored by the iadr salivary research and oral medicine pathology groups honolulu hi usa 12 march 2004,2005 Jun
16320434,social contextual factors associated with entry into opiate agonist treatment among injection drug users,2005
16320278,bayesian back calculation using a multi state model with application to hiv,2005 Dec 30
16320200,induction of apoptosis by new ent kaurene type diterpenoids isolated from the new zealand liverwort jungermannia species,2005 Nov
16320106,treatment for dual diagnosis patients in the psychiatric and substance abuse systems,2005 Dec
16319672,gastrointestinal infections in immunocompromised hosts,2006 Jan
16319473,increased incidence of sexually transmitted infections in geneva switzerland,2006
16319391,applying public health principles to the hiv epidemic,2005 Dec 1
16319381,antiretroviral therapy in a thousand patients with aids in haiti,2005 Dec 1
16319341,sentinel site surveillance of mycobacterium avium complex pulmonary disease,2005 Dec
16319232,commentary on ethics of hiv testing in general practice without informed consent a case series,2005 Dec
16319231,hiv testing and informed consent,2005 Dec
16319230,ethics of hiv testing in general practice without informed consent a case series,2005 Dec
16318735,social factors associated with aids and sars,2005 Nov
16318584,serum levels of the homeostatic b cell chemokine cxcl13 are elevated during hiv infection,2005 Nov
16318447,evaluating the effects of treatment for medical disorders has the value of neuropsychological assessment been fully realized,1998
16318413,cost effectiveness of highly active antiretroviral therapy in south africa,2006 Jan
16318372,a case of primary hiv infection presenting as meningoencephalitis,2005 Oct
16318265,a case of progressive pulmonary tuberculosis concurrent with hiv infection,2005
16318262,tuberculosis in the hiv infected early detection and prevention,2005
16318261,the specific features of tuberculosis in patients with hiv infection in the republic of kalmykia from the practice of the republican aids center,2005
16318260,tuberculosis and hiv infection in the sverdlovsk region,2005
16318259,tuberculosis and hiv infection in the kaliningrad region,2005
16318257,clinical and immunological features of the course of tuberculosis concurrent with hiv infection,2005
16318255,the specific features of the detection clinical manifestations and treatment of tuberculosis in the hiv infected,2005
16318254,organization of antituberculosis aid to patients with hiv infection in russia,2005
16318253,global approach to controlling hiv associated tuberculosis,2005
16318077,using peer education projects to prevent hiv aids in young people,2005 Nov 16-22
16317860,beyond our borders different laws different languages universal ethics,2005 Summer
16317856,challenging case how should an irb rule when a protocol calls for using an extremely vulnerable population the dying,2005 Summer
16317814,call for tighter vaccine funding restrictions,2005 Nov
16317813,abstinence only programs challenged,2005 Nov
34732007,intracellular pharmacodynamic pharmacokinetic of antiretroviral drugs,2005 Dec 1
34732006,structure function and antigenicity of the hiv1 envelope glycoproteins,2005 Dec 1
25865789,children left to stand alone,2005 Dec
25865786,what do tanzanian children worry about,2005 Dec
25865785,positioning children and institutions of childcare in contemporary uganda,2005 Dec
25865784,childcare in poor urban settlements in swaziland in an era of hiv aids,2005 Dec
25865783,but where are our moral heroes an analysis of south african press reporting on children affected by hiv aids,2005 Dec
25865782,hiv aids childhood and governance sundering the bonds of human society,2005 Dec
19807619,market for antituberculosis drugs and vaccines incentives for investment in new products,2005 Dec
16317670,trends in health care resource use for hepatitis c virus infection in the united states,2005 Dec
16317437,musculoskeletal responses of 2 year old thoroughbred horses to early training conclusions,2005 Dec
16317215,environmental structural interventions to reduce hiv sti risk among female sex workers in the dominican republic,2006 Jan
16317214,integrating behavioral and social science research into microbicide clinical trials challenges and opportunities,2006 Jan
16317205,cost effectiveness of free hiv voluntary counseling and testing through a community based aids service organization in northern tanzania,2006 Jan
16317199,tobacco control stigma and public health rethinking the relations,2006 Jan
16317019,immune control model for viral replication in the cns during presymptomatic hiv infection,2006 Feb
16316302,cryptococcal disease and hiv infection,2005 Dec
16316192,detection of human immunodeficiency virus type 1 dna sequence using plasmonics nanoprobes,2005 Dec 1
16316063,hiv testing in the united states 2002,2005 Nov 8
16315771,ms reena bose attends workshop on hiv aids,2005 Jun
16315747,changing patterns of communicable diseases in korea,2005 May
16315745,molecular based laboratory testing and monitoring for human immunodeficiency virus infections,2005 Fall
16315740,students perceptions of laboratory science careers changing ideas with an education module,2005 Fall
16315633,immunological characteristic of children vertically infected with hiv a case control study,2005 Jul-Aug
16315382,posttraumatic stress disorder symptoms and adherence among women living with hiv,2005 Autumn
16315378,comparison of the sociodemographic risk behavior and substance abuse profile of young vs older hiv infected puerto rican patients,2005 Autumn
16315369,predictors of hypertension and changes of blood pressure in hiv infected patients,2005
16315295,orthotopic liver transplantation in human immunodeficiency virus hiv positive patients outcome of 7 patients from the bonn cohort,2005 Dec
16315253,acquired factor viii inhibitor in patients with hepatitis c virus infection and the role of interferon alpha a case report,2005 Dec
16315252,changes in the natural history of progressive multifocal leukoencephalopathy in hiv negative lymphoproliferative disorders impact of novel therapies,2005 Dec
16314821,hiv management in africa,2005 Nov 19
16314817,management of cirrhosis complications in hiv patients coinfected with hepatitis b or c virus,2005 Nov 19
16314816,adverse effects of antiretroviral treatments,2005 Nov 19
16314815,study of the usefulness of pharmacist consultations for patients on antiretroviral regimens,2005 Nov 19
16314776,trends in pelvic inflammatory disease hospital discharges and ambulatory visits united states 1985 2001,2005 Dec
16314774,dose ranging phase i study of dextrin sulphate a vaginal microbicide in hiv negative and hiv positive female volunteers,2005 Dec
16314771,high prevalence of hiv and sexually transmitted infections among indirect sex workers in cambodia,2005 Dec
16314769,divergent approaches to partner notification for sexually transmitted infections across the european union,2005 Dec
16314742,what features do patients notice that help to distinguish between benign pigmented lesions and melanomas the abcd e rule versus the seven point checklist,2005 Dec
16314608,psychosocial factors predict cd4 and viral load change in men and women with human immunodeficiency virus in the era of highly active antiretroviral treatment,2005 Nov-Dec
16314222,complementary therapy for the treatment of glaucoma a perspective,2005 Dec
16314198,hypertriglyceridemia and hypercholesterolemia in human immunodeficiency virus 1 infected children treated with protease inhibitors,2006 Jan
16313975,performance evaluation of three automated human immunodeficiency virus antigen antibody combination immunoassays,2006 Apr
